"","X","Tweet.Id","Text","Name","Screen.Name","Created.At","Favorites","Retweets","Language","Client","Tweet.Type","Media.Type","URLs","Hashtags","Mentions"
"9719","9719","973277896256180224","@JoyAnnReid, not all. Particularly in light of Trump‚§Ts flip-flop and cowardice, we need to give credit to Republicans like @BrianMastFL &amp; @FLGovScott who is now being sued by the NRA. https://t.co/QwRMWQAtM6","Ana Navarro","ananavarro","Mon Mar 12 19:21:47 +0000 2018","291","63","English","Twitter for iPad","Tweet","","1","0",3
"9720","9720","973297119091216384","Trump and his White House have spent more time attacking @Oprah, that Putin, the likely puppet-master behind meddling in US elections, cyberwarfare, and poison attacks on the soil of one of our strongest allies. https://t.co/F7gmmtn7Uf","Ana Navarro","ananavarro","Mon Mar 12 20:38:10 +0000 2018","3679","1095","English","Twitter for iPad","Tweet","","1","0",1
"9721","9721","973309152926760961","@chucktodd, can I babysit? https://t.co/sqYUX0UDqx","Ana Navarro","ananavarro","Mon Mar 12 21:25:59 +0000 2018","1966","212","English","Twitter for iPad","Tweet","","1","0",1
"9722","9722","973311638991405057","@chucktodd, can I babysit? https://t.co/sqYUX0UDqx","Ana Navarro","ananavarro","Mon Mar 12 21:35:52 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",1
"9723","9723","973363766627848192","THE REPUBLICAN LEADERSHIP OF THE HOUSE INTELLIGENCE COMMITTEE, LED BY DEVIN NUNES, HAS BEEN COLLUDING WITH THE TRUMP WHITE HOUSE FOR 14 MONTH LONG SHAM INVESTIGATION LACKING CREDIBILITY, INTEGRITY AND IMPARTIALITY. We can turn the caps lock off now. https://t.co/Bb2BB8vjex","Ana Navarro","ananavarro","Tue Mar 13 01:03:00 +0000 2018","70519","23080","English","Twitter for iPad","Tweet","","1","0",0
"9724","9724","973395957319651328","House Intel Com ending investigation not all bad. Was a joke. Sham. Tainted. Compromised. Useless mis-spending of tax-payer $. Nunes been a partisan mule carrying weight for Trump from day 1. Compare this to way Senate investigation being conducted. Pull the plug on Nunes already","Ana Navarro","ananavarro","Tue Mar 13 03:10:55 +0000 2018","12890","3343","English","Twitter for iPad","Tweet","","0","0",0
"9725","9725","973524730274893824","Ok, Pennsylvania-18. Ok, Pittsburgh. Polls are open. I know it‚§Ts cold. I know you got stuff to do. But unless you are in traction and tied up to a bed, you need to get up and you need to go vote! Ì†,"Ana Navarro","ananavarro","Tue Mar 13 11:42:37 +0000 2018","34001","10934","English","Twitter for iPad","Tweet","","0","0",0
"9726","9726","973543228925448193","Today:
-Pennsylvanians vote in PA-18;
-We learned Trump‚§Ts Rasputin, Roger Con...Oops! I mean, Stone was in contact w/Assange;
-Tillerson finally taken out of his misery. Will be replaced by Pompeo;
-We haven‚§Tt heard from Stormy, yet.

It‚§Ts not even 9AM.
Pace yourself, America.","Ana Navarro","ananavarro","Tue Mar 13 12:56:07 +0000 2018","12730","3512","English","Twitter for iPad","Tweet","","0","0",0
"9727","9727","973551542203830273","Trump Cabinet:
-Price resigned in scandal
-Cohn resigned fed-up
-Tillerson fired
-Carson scolded for $31k table
-Zinke scolded for $139k doors#
-Pruitt scolded for I can‚§Tt remember what
-Munchkin too many to mention
-I forget other guy who got scolded
-DeVos stars in ‚§ΩClueless 2‚§ù","Ana Navarro","ananavarro","Tue Mar 13 13:29:10 +0000 2018","17497","5183","English","Twitter for iPad","Tweet","","0","0",0
"9728","9728","973629679096778752","Man, @MittRomney should send the Russians a fruit basket today for having blocked his appointment as Trump‚§Ts Secretary of State. 

As far as Rex Tillerson goes, being fired by Trump for not being a ‚§Ωyes man‚§ù, will one day be the most honorable and distinguished line of his resume","Ana Navarro","ananavarro","Tue Mar 13 18:39:39 +0000 2018","18337","3876","English","Twitter for iPad","Tweet","","0","0",1
"9729","9729","973637295541800960","Hey, @realDonaldTrump, firing a Cabinet Secretary seems a mighty good way to distract us from your affair with + hush-money payment to a porn actress. Since Stormy not going away, I‚§Td like to suggest a few others, in no particular order: Carson, DeVos, Munchkin, Zinke, Pruitt...","Ana Navarro","ananavarro","Tue Mar 13 19:09:55 +0000 2018","40957","11860","English","Twitter for iPad","Tweet","","0","0",1
"9730","9730","973725030302527490","Only 10% of the vote is in, in PA-18, and am already seeing Trumpeteers squirm on tv, distancing themselves from and trashing Saccone already. The guy is right of Attila the Hun, and they are calling him ‚§ΩEstablushment‚§ù.","Ana Navarro","ananavarro","Wed Mar 14 00:58:32 +0000 2018","4067","747","English","Twitter for iPad","Tweet","","0","0",0
"9731","9731","973728495795924993","Let‚§Ts not talk about PA-18 for now so as to not jinx it.

Here‚§Ts a little doodle from @laloalcaraz to keep us distracted.

Air Cheeto One https://t.co/6cn8Gya9qU","Ana Navarro","ananavarro","Wed Mar 14 01:12:19 +0000 2018","1657","287","English","Twitter for iPad","Tweet","","1","0",1
"9732","9732","973737385577140224","@JohnKingCNN is so damn good at the ‚§ΩMagic Wall‚§ù. 

Ok, let‚§Ts not talk about PA-18.
It‚§Ts cat pictures time https://t.co/qKpNZRy2zN","Ana Navarro","ananavarro","Wed Mar 14 01:47:38 +0000 2018","886","89","English","Twitter for iPad","Tweet","GIF","0","0",1
"9733","9733","973738205399932928","@JohnKingCNN is so damn good at the ‚§ΩMagic Wall‚§ù. 

Ok, let‚§Ts not talk about PA-18.
It‚§Ts cat pictures time https://t.co/qKpNZRy2zN","Ana Navarro","ananavarro","Wed Mar 14 01:50:54 +0000 2018","0","0","English","Twitter for iPad","Retweet","GIF","0","0",1
"9734","9734","973740042718937088","Man, this PA-18 race is ruining the @NBCThisisUs season finale for me. ¬°Co√±o!","Ana Navarro","ananavarro","Wed Mar 14 01:58:12 +0000 2018","1790","124","Spanish","Twitter for iPad","Tweet","","0","0",1
"9735","9735","973747812503572486","Seriously, what kind of people go out in weather like this, and vote for a 3rd party candidate, in a race like this?","Ana Navarro","ananavarro","Wed Mar 14 02:29:04 +0000 2018","25006","2763","English","Twitter for iPad","Tweet","","0","0",0
"9736","9736","973751790767403008","Regardless of outcome, regardless of what side you are in, tonight is yet another poignant reminder, that voting matters.","Ana Navarro","ananavarro","Wed Mar 14 02:44:53 +0000 2018","13617","2414","English","Twitter for iPad","Tweet","","0","0",0
"9737","9737","973753728439390208","Pay attention, people.
Ì†,"Ana Navarro","ananavarro","Wed Mar 14 02:52:34 +0000 2018","4973","1897","English","Twitter for iPad","Tweet","","1","0",0
"9738","9738","973914408488456193","@pitbull already claimed ‚§ΩMister 305‚§ù.
We‚§Tre going to have to come up with something else.
‚§ΩTreasonous Corrupt Thug 305‚§ù, works for me. https://t.co/Vu5VBpBk8S","Ana Navarro","ananavarro","Wed Mar 14 13:31:04 +0000 2018","25","12","English","Twitter for iPad","Tweet","","1","0",1
"9739","9739","973918526070124545","Hey @realDonaldTrump, you need to create a distraction to keep us from focusing on the unavoidable conclusion that you were toxic like radioactive waste in PA-18. Here‚§Ts a thought...How about you fire Jared?","Ana Navarro","ananavarro","Wed Mar 14 13:47:25 +0000 2018","30454","6668","English","Twitter for iPad","Tweet","","0","0",1
"9740","9740","973952529699627008","I am so in for this. 
@ChrisCuomo in Primetime.
Congratulations, brother. https://t.co/vXDRQaGy80","Ana Navarro","ananavarro","Wed Mar 14 16:02:32 +0000 2018","6349","734","English","Twitter for iPad","Tweet","","1","0",1
"9741","9741","973986278596325394","I stand with the students.
That‚§Ts all.

#NationalWalkOutDay","Ana Navarro","ananavarro","Wed Mar 14 18:16:39 +0000 2018","39099","6331","English","Twitter for iPad","Tweet","","0","1",0
"9742","9742","974051204069249026","So many Trump surrogate take-always from PA-18: 
-Saccone, a terrible candidate
-Saccone = Establishment
-Saccone, not Trumpy enough
-Lamb ran like he was Republican
-Trump turned around 6% for Saccone

Really, there‚§Ts only 1 take-away for Republicans:
Be afraid. Be very afraid.","Ana Navarro","ananavarro","Wed Mar 14 22:34:38 +0000 2018","15301","3400","English","Twitter for iPad","Tweet","","0","0",0
"9743","9743","974102828036829184","Patriot.
Not a loser.
Not a draft-dodger. https://t.co/NowFt6fh0e","Ana Navarro","ananavarro","Thu Mar 15 01:59:46 +0000 2018","17515","3469","English","Twitter for iPad","Tweet","","1","0",0
"9744","9744","974107181854359552","I commend you for quickly introducing legislation to avoid same horrible tragedy, after a dog died on an airline. I hope it passes.
It would be nice if you and your colleagues would pass legislation to avoid same horrible tragedy after 17 kids and faculty were killed at a school. https://t.co/RWlONWffm5","Ana Navarro","ananavarro","Thu Mar 15 02:17:04 +0000 2018","97823","27908","English","Twitter for iPad","Tweet","","1","0",0
"9745","9745","974355343500247040","In Sweetwater, where @FIU is located. An amazing university of hard working students, many 1st in their fam to go to college. Started hearing helicopters &amp; emergency vehicles whizzing by. Oh, God. Thinking of FIU family &amp; those families whose loved ones will not be coming homeÌ†,"Ana Navarro","ananavarro","Thu Mar 15 18:43:11 +0000 2018","3150","568","English","Twitter for iPad","Tweet","","0","0",1
"9746","9746","974372608639684608","Hope springs eternal. https://t.co/sXZavCuQv9","Ana Navarro","ananavarro","Thu Mar 15 19:51:47 +0000 2018","303","34","English","Twitter for iPad","Tweet","","1","0",0
"9747","9747","974374203876085762","@cathanselm Ma√±ana","Ana Navarro","ananavarro","Thu Mar 15 19:58:07 +0000 2018","14","0","Spanish","Twitter for iPad","Reply","","0","0",0
"9748","9748","974398836666961920","Was getting manicure when my friend/manicurist got call asking if she heard what happened at @FIU. I first thought it was a shooting. It was a bridge collapse. Her boy was there, but is safe. Another poignant reminder we‚§Tre all a call away from bad news. Enjoy life &amp; those u love","Ana Navarro","ananavarro","Thu Mar 15 21:36:00 +0000 2018","6381","685","English","Twitter for iPad","Tweet","","0","0",1
"9749","9749","974474498471841793","@AmericanAir has had me trapped on an airplane with no wi-fi for three hours. I‚§Tm having news separation anxiety. 

Has Trump fired anyone, hired anyone, blatantly lied to anyone, started war (trade or other) with anyone or paid-off anyone while I‚§Tve been off-line?","Ana Navarro","ananavarro","Fri Mar 16 02:36:39 +0000 2018","1441","139","English","Twitter for iPad","Tweet","","0","0",1
"9750","9750","974480506933993472","@AmericanAir has had me trapped on an airplane with no wi-fi for three hours. I‚§Tm having news separation anxiety. 

Has Trump fired anyone, hired anyone, blatantly lied to anyone, started war (trade or other) with anyone or paid-off anyone while I‚§Tve been off-line?","Ana Navarro","ananavarro","Fri Mar 16 03:00:32 +0000 2018","0","0","English","Twitter for iPad","Retweet","","0","0",1
"9751","9751","974702232972222465","Set your calendars:
March 24th: we march w/the kids at #MarchforOurLives
March 25th: popcorn &amp; beverage of choice to watch Category 5 Stormy on TV https://t.co/bssKOHYJvD","Ana Navarro","ananavarro","Fri Mar 16 17:41:36 +0000 2018","14277","4428","English","Twitter for iPad","Tweet","","1","1",0
"9752","9752","974734748294762497","My dear friend died today. A super-woman who beat odds, was dedicated to helping others. Pancreatic cancer got her down to 65 lbs. She only let me photograph her hands. She made the world better. That‚§Ts what we should all strive for. Enjoy the ride. Live! Love! It‚§Ts fleeting.Ì†,"Ana Navarro","ananavarro","Fri Mar 16 19:50:48 +0000 2018","23960","1777","English","Twitter for iPad","Tweet","Photo","0","0",0
"9753","9753","974811811445903360","When I think about what Rex Tillerson is thinking about leaving his job as CEO of Exxon Mobil to join the Trump circus show, the lyrics of a country song keep popping into my head: ‚§ΩYou mean I shaved my legs for this?‚§ù https://t.co/xHjRi7sMmU","Ana Navarro","ananavarro","Sat Mar 17 00:57:01 +0000 2018","8769","1629","English","Twitter for iPad","Tweet","","1","0",0
"9754","9754","974984243691642880","Did I and the other US tax-payers pay for you to fly there in style, on a nice private jet? Just curious. Ì†,"Ana Navarro","ananavarro","Sat Mar 17 12:22:12 +0000 2018","18780","4982","English","Twitter for iPad","Tweet","","1","0",0
"9755","9755","975083364087672834","@Comey, I will read your book. I hope it‚§Ts successful. But I don‚§Tt need to read your book to know Donald Trump is dishonorable. https://t.co/1GoNbDEKo6","Ana Navarro","ananavarro","Sat Mar 17 18:56:04 +0000 2018","8012","1369","English","Twitter for iPad","Tweet","","1","0",1
"9756","9756","975083746146865153","@Comey, I will read your book. I hope it‚§Ts successful. But I don‚§Tt need to read your book to know Donald Trump is dishonorable. https://t.co/1GoNbDEKo6","Ana Navarro","ananavarro","Sat Mar 17 18:57:35 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",1
"9757","9757","975431093838139392","Nunberg meltdown. Storming Stormy. Steel tariffs. Gary Cohn resignation. $31k on a lunch table. $139k on doors. $1MM for Munchkin‚§Ts sightseeing. No more Hope, but Betsy DeVos sounds like a dope. Tillerson firing. McCabe firing....

‚§ΩMarch Madness‚§ù is no longer only a sports term.","Ana Navarro","ananavarro","Sun Mar 18 17:57:50 +0000 2018","47845","13305","English","Twitter for iPad","Tweet","","0","0",0
"9758","9758","975432815784448000","@banton1234 Now","Ana Navarro","ananavarro","Sun Mar 18 18:04:40 +0000 2018","3","0","Undetermined","Twitter for iPad","Reply","","0","0",1
"9759","9759","975522112357261312","Vote for Putin 
9:00am.        72%
12:00pm.      72%
3:00pm.         72%
7:00pm.          72%
Unbelievably consistent https://t.co/uAi2x2Ni2d","Ana Navarro","ananavarro","Sun Mar 18 23:59:30 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",0
"9760","9760","975548429819699200","Just curious, am I (and other US taxpayers), paying for their helicopter rides? 
Wondering if I should claim them as dependents on my taxes... https://t.co/FrKFa1kNtw","Ana Navarro","ananavarro","Mon Mar 19 01:44:05 +0000 2018","29066","8343","English","Twitter for iPad","Tweet","","1","0",0
"9761","9761","975724547013009410","There is something about capitalization of random words and liberal use of exclamation points that screams out, ‚§ΩCRAZY‚§ù!!!!!!! https://t.co/vtWzezyEjZ","Ana Navarro","ananavarro","Mon Mar 19 13:23:54 +0000 2018","12528","2407","English","Twitter for iPad","Tweet","","1","0",0
"9762","9762","975762520458833920","Convo this AM-

Her: I‚§Tm so over Stormy Daniels. This chick‚§Ts just exploiting her relationship with Trump to make money.

Me: Stormy trying to make money out of screwing Trump is a hell of a lot better than Trump Family &amp; in-laws trying to make money out of screwing our country.","Ana Navarro","ananavarro","Mon Mar 19 15:54:48 +0000 2018","27132","5589","English","Twitter for iPad","Tweet","","0","0",0
"9763","9763","975765946693537794","If u don‚§Tt mind Trump jacking-up prices at Mar-a-Lago &amp; using presidency to promote properties, or Kushners trying to get loans from foreign gvts, or Ivanka using gvt platform to hawk her brand...u can‚§Tt suddenly find religion re Stormy trying to make Ì†,"Ana Navarro","ananavarro","Mon Mar 19 16:08:25 +0000 2018","28434","7933","English","Twitter for iPad","Tweet","","0","0",0
"9764","9764","975906664271568897","Ì†,"Ana Navarro","ananavarro","Tue Mar 20 01:27:34 +0000 2018","13619","3215","Undetermined","Twitter for iPad","Tweet","","1","0",0
"9765","9765","976092723404034048","Wonderful story of a Haitian immigrant achieving the American dream, helping others, not forgetting his roots, &amp; making impt contributions. It‚§Ts people like this who make America great. Welcome to ‚§ΩThe U‚§ù &amp; Miami, @HenriFordMD! The water is warm here.Ì†,"Ana Navarro","ananavarro","Tue Mar 20 13:46:54 +0000 2018","2180","429","English","Twitter for iPad","Tweet","","1","0",1
"9766","9766","976119915244670976","#6MonthsAfterMaria over 100,000 Puerto Ricans still have no electricity, some also have no running water and most basic needs. They are American citizens, damn it. Americans since the day they are born. Ì†,"Ana Navarro","ananavarro","Tue Mar 20 15:34:57 +0000 2018","5834","3265","English","Twitter for iPad","Tweet","Photo","0","1",0
"9767","9767","976146899962036224","I‚§Tm dating myself here. But Jeesh. Congratulating Putin over his re-election, is like congratulating Milli Vanilli over their Grammy win. https://t.co/FKRKxGbfNM","Ana Navarro","ananavarro","Tue Mar 20 17:22:11 +0000 2018","19241","3852","English","Twitter for iPad","Tweet","","1","0",0
"9768","9768","976166653082947589","In case ur having hard time keeping track, Trump + allies: 1. Are fighting Summer Zervos over allegations he groped her; 2. Are fighting Playboy Bunny, Karen McDougal to keep her quiet; 3. Are fighting Stormy Daniels to keep her quiet. 
Did I miss anyone? https://t.co/2esPOIBqqP","Ana Navarro","ananavarro","Tue Mar 20 18:40:41 +0000 2018","4026","1338","English","Twitter for iPad","Tweet","","1","0",0
"9769","9769","976189332745748480","Today‚§Ts Trump legal/sex news has given us the perfect book title for the Trump (mis)Administration: ‚§ΩStormy Summers‚§ù. ‚>^","Ana Navarro","ananavarro","Tue Mar 20 20:10:48 +0000 2018","3269","462","English","Twitter for iPad","Tweet","","0","0",0
"9770","9770","976198517805998080","There are no words to express gratitude to @chefjoseandres, #ChefsForPuertoRico and all the people who helped feed the people of Puerto Rico who had lost everything. 
Gracias querido Pepe, por tu enorme coraz√≥n. Ì†,"Ana Navarro","ananavarro","Tue Mar 20 20:47:18 +0000 2018","2232","455","English","Twitter for iPad","Tweet","","1","1",1
"9771","9771","976203452110995456","@Lin_Manuel, 6 months ago, I was in Miami, watching the plight of Puerto Rico, pleading for &amp; demanding more media attention and government action.

Today, I‚§Tm in Miami, watching the plight of Puerto Rico, pleading for &amp; demanding more media attention and government action.Ì†,"Ana Navarro","ananavarro","Tue Mar 20 21:06:54 +0000 2018","1152","371","English","Twitter for iPad","Tweet","","1","0",1
"9772","9772","976203791568658434","@Lin_Manuel, 6 months ago, I was in Miami, watching the plight of Puerto Rico, pleading for &amp; demanding more media attention and government action.

Today, I‚§Tm in Miami, watching the plight of Puerto Rico, pleading for &amp; demanding more media attention and government action.Ì†,"Ana Navarro","ananavarro","Tue Mar 20 21:08:15 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",1
"9773","9773","976215901434413057","An American president sending congratulations to a shameless dictator for winning a Sham election while his cronies have been indicted for interfering in the 2016 elections in USA is unexplainable ...unless there is a reason behind this we need to know about https://t.co/Yl8REKYk88","Ana Navarro","ananavarro","Tue Mar 20 21:56:22 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",0
"9774","9774","976231504635416577","Daily Recap:
Trump congratulates Putin for sham election- this time not in US; Karen, Stormy, Summer fight Trump-world in court; Carson blames wife for $31k table; Melania fights cyber-bullying (should we break it to her?); another school-shooting; #6MonthsAfterMaria; snow cometh","Ana Navarro","ananavarro","Tue Mar 20 22:58:22 +0000 2018","6423","1886","English","Twitter for iPad","Tweet","","0","1",0
"9775","9775","976259748126515201","Hey guys, the magnificent, @AprilDRyan is single and ready to mingle. Private planes, yachts or islands not required...but highly preferred. https://t.co/pPbFMgOYGp","Ana Navarro","ananavarro","Wed Mar 21 00:50:36 +0000 2018","3076","368","English","Twitter for iPad","Tweet","","1","0",1
"9776","9776","976300102686945280","Thanks for watching! Ì†,"Ana Navarro","ananavarro","Wed Mar 21 03:30:57 +0000 2018","6452","543","English","Twitter for iPad","Tweet","","1","0",0
"9777","9777","976301122389331968",".@ananavarro says Trump's legal battles with a porn star, Playboy model, and a harassment accuser is impacting the GOP. ""The Republican Party has built itself as the family values party for decades. How can you lecture anybody about family values when you look the other way?"" https://t.co/PM4LVARRTe","Ana Navarro","ananavarro","Wed Mar 21 03:35:01 +0000 2018","0","0","English","Twitter for iPad","Retweet","Video","0","0",1
"9778","9778","976435635660775425","Legitimizing Putin was reprehensible under Obama. It is reprehensible now. @SenJohnMcCain time after time criticized Obama Administration for it. Today, he is one of very few consistent Republicans left, not suffering from Acute Spinelessness and Low-T. https://t.co/Zi7BOIHmdu https://t.co/ZKqcdRN9hs","Ana Navarro","ananavarro","Wed Mar 21 12:29:31 +0000 2018","2264","456","English","Twitter for iPad","Tweet","","2","0",1
"9779","9779","976441254283239425","2012: Obama congratulates Putin on his ‚§Ωwin‚§ù. R‚§Ts attack. D‚§Ts silent.
2016-2018: Putin complicit in Assad‚§Ts genocide. Putin meddles in US elections. Putin poisons opponents in Eng.
2018: Trump congratulates Putin on his ‚§Ωwin‚§ù. D‚§Ts attack. Most R‚§Ts -not McCain- crickets.Ì†,"Ana Navarro","ananavarro","Wed Mar 21 12:51:51 +0000 2018","3187","700","English","Twitter for iPad","Tweet","","0","0",0
"9780","9780","976460858179182592","Some Republicans are more upset somebody who put loyalty to America over loyalty to a President or a Party leaked re Trump congratulating Putin after being told not to, than they are upset about Trump actually congratulating murderous dictator, Putin. Nice try at pivotting, guys.","Ana Navarro","ananavarro","Wed Mar 21 14:09:45 +0000 2018","13690","3758","English","Twitter for iPad","Tweet","","0","0",0
"9781","9781","976546462472589314","Oh how I wish we were Peru, right now. https://t.co/C0EhdEwFx9","Ana Navarro","ananavarro","Wed Mar 21 19:49:54 +0000 2018","14916","2724","English","Twitter for iPad","Tweet","","1","0",0
"9782","9782","976554765806075905","@realDonaldTrump, let me explain it to you, despacito.

Council: an advisory, deliberative, or legislative body of people formally constituted and meeting regularly

Counsel: lawyer(s) conducting a case (i..e. Bob Mueller)

Signed,

An immigrant for whom English is a 2nd language https://t.co/ZFunLqZDd7","Ana Navarro","ananavarro","Wed Mar 21 20:22:54 +0000 2018","3435","824","English","Twitter for iPad","Tweet","","1","0",1
"9783","9783","976554908966178816","@realDonaldTrump, let me explain it to you, despacito.

Council: an advisory, deliberative, or legislative body of people formally constituted and meeting regularly

Counsel: lawyer(s) conducting a case (i..e. Bob Mueller)

Signed,

An immigrant for whom English is a 2nd language https://t.co/ZFunLqZDd7","Ana Navarro","ananavarro","Wed Mar 21 20:23:28 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","0",1
"9784","9784","976559180793475072","You can‚§Tt make this stuff up. Really, you just can‚§Tt. https://t.co/1PG7hhoz4E","Ana Navarro","ananavarro","Wed Mar 21 20:40:26 +0000 2018","4347","614","English","Twitter for iPad","Tweet","","1","0",0
"9785","9785","976593542410833920","Wrong. Wrong. Wrong.

I suspect many Americans think the President of the United States congratulating a murderous dictator who is behind violating the integrity of US Elections, poisonings in England, and is complicit in genocide in Syria, is by far the bigger outrage. https://t.co/UX8dBJh1zm","Ana Navarro","ananavarro","Wed Mar 21 22:56:59 +0000 2018","12500","3503","English","Twitter for iPad","Tweet","","1","0",0
"9786","9786","976629996767805440","This is my dear friend, Lisa Quiroz, whose passing I wrote about a few days ago. I wanted to share a little of her story just so we all remember what a positive difference one person is capable of making. She made this world a little better. I‚§Tll miss her. https://t.co/Yp1Ssnx6RB","Ana Navarro","ananavarro","Thu Mar 22 01:21:50 +0000 2018","3717","427","English","Twitter for iPad","Tweet","","1","0",0
"9787","9787","976659487342854144","#PresidentLoco is up late. https://t.co/G0ejwsnTz0","Ana Navarro","ananavarro","Thu Mar 22 03:19:01 +0000 2018","3771","600","English","Twitter for iPad","Tweet","","1","1",0
"9788","9788","976664434738434049","Hmmmm. How do we know Trump-world didn‚§Tt carefully produce this entire episode of the telenovela -starring Putin and featuring a mysterious leaker- to distract us from Stormy, and Karen, and Summer and Robert...??? Ì†,"Ana Navarro","ananavarro","Thu Mar 22 03:38:41 +0000 2018","5616","1419","English","Twitter for iPad","Tweet","","1","0",0
"9789","9789","976785566174973953","Donald Trump accuses Joe Biden of threatening him with physical assault. Yes, the same Trump who tweets out memes inciting violence. The same Trump we heard boast of sexual assault. The same Trump accused of assault by over a dozen women.

Good morning. It‚§Ts Thursday. https://t.co/m16nkagL36","Ana Navarro","ananavarro","Thu Mar 22 11:40:01 +0000 2018","9905","2858","English","Twitter for iPad","Tweet","","1","0",0
"9790","9790","976796099100008448","This kid is winning ‚§ΩShow and Tell‚§ù. https://t.co/9AGUPWQgqc","Ana Navarro","ananavarro","Thu Mar 22 12:21:52 +0000 2018","3345","401","English","Twitter for iPad","Tweet","","1","0",0
"9791","9791","976803635727339520","For the sake of accuracy, I think they can better be described as, ‚§Ωone old, white dude and one old, papaya-hued dude boasting about beating each other up.‚§ù https://t.co/cMgvIaCPix","Ana Navarro","ananavarro","Thu Mar 22 12:51:49 +0000 2018","2338","267","English","Twitter for iPad","Tweet","","1","0",0
"9792","9792","976837946572668930","I ‚ù,"Ana Navarro","ananavarro","Thu Mar 22 15:08:09 +0000 2018","7496","1337","English","Twitter for iPad","Tweet","","1","0",0
"9793","9793","976860197007384577","Little piece I did for @CNNOpinion, doing a review of this week‚§Ts episode of, ‚§ΩAs the Trump-world Turns‚§ù. You can‚§Tt make it up. https://t.co/MxTdtGFO0U","Ana Navarro","ananavarro","Thu Mar 22 16:36:34 +0000 2018","976","200","English","Twitter for iPad","Tweet","","1","0",1
"9794","9794","976886126731554816","Today is #WorldWaterDay. I‚§Tm thinking of all the people around the world who lack water, which many of us take for granted. I‚§Tm thinking of tens of thousands of Americans, in Puerto Rico, who more than #6MonthsAfterMaria, still lack running water. Shameful moment for America.Ì†,"Ana Navarro","ananavarro","Thu Mar 22 18:19:36 +0000 2018","4578","1908","English","Twitter for iPad","Tweet","Photo","0","2",0
"9795","9795","976922481310265344","I‚§Tm heading to DC to support and march with these young inspirational leaders. #MarchForOurLives https://t.co/EXcaaEeWgn","Ana Navarro","ananavarro","Thu Mar 22 20:44:04 +0000 2018","17860","3547","English","Twitter for iPad","Tweet","","1","1",0
"9796","9796","976930253057740800","@Lipsle2 One of my besties calls me that‚ù,"Ana Navarro","ananavarro","Thu Mar 22 21:14:57 +0000 2018","28","0","English","Twitter for iPad","Reply","","0","0",1
"9797","9797","976953690895650818","I don‚§Tt remember the last time there wasn‚§Tt one week, when there hasn‚§Tt been a major resignation or firing at #PresidentLoco‚§Ts White House. One!","Ana Navarro","ananavarro","Thu Mar 22 22:48:05 +0000 2018","8648","1515","English","Twitter for iPad","Tweet","","0","1",0
"9798","9798","976955600935538688","Before I go back to lighting candles and saying a novena for America, thank you to General McMaster for his many years of honorable service to our country. Ì†,"Ana Navarro","ananavarro","Thu Mar 22 22:55:40 +0000 2018","4868","531","English","Twitter for iPad","Reply","","0","0",0
"9799","9799","977008583727513600","What triggered the sudden announcement of McMaster firing at 6pm? Gee. I don‚§Tt know. Here‚§Ts a wild guess...maybe he was trying to distract from Playmate, Karen McDougal‚§Ts interview with @andersoncooper a couple hours later? #Distractor-in-Chief.  https://t.co/vk4ITwONiD","Ana Navarro","ananavarro","Fri Mar 23 02:26:12 +0000 2018","4930","1365","English","Twitter for iPad","Tweet","","1","1",1
"9800","9800","977011369865285632","@lrozen, you are right. But, I suspect there is 1 person who cares. And though it‚§Ts a big house, she lives under the same roof. https://t.co/ochza2AyaC","Ana Navarro","ananavarro","Fri Mar 23 02:37:17 +0000 2018","18","1","English","Twitter for iPad","Tweet","","1","0",1
"9801","9801","977018928953221126","#CardiB wants to know what the government doing with her tax money.
Cardi, your government using your money to buy $31k lunch tables, $139k doors, spending a million bucks to fly Mr. &amp; Mrs. Munchkin around the world + planning a military parade.Ì†,"Ana Navarro","ananavarro","Fri Mar 23 03:07:19 +0000 2018","10147","3111","English","Twitter for iPad","Tweet","","1","1",0
"9802","9802","977164505754071043","Packing to fly to DC for #MarchForOurLives. 
Track suit‚Ω"Ô,"Ana Navarro","ananavarro","Fri Mar 23 12:45:47 +0000 2018","18658","3540","English","Twitter for iPad","Tweet","Photo","0","1",1
"9803","9803","977176042015207424","@mizzlizztoyou @Emma4Change @laloalcaraz designed it.","Ana Navarro","ananavarro","Fri Mar 23 13:31:38 +0000 2018","78","5","English","Twitter for iPad","Reply","","0","0",3
"9804","9804","977177400579588096","Why would anybody believe a word he says?

Trump lies in his personal life.
Trump lies in his business life.
Trump lies in his political life. https://t.co/I1HoiFjoGV","Ana Navarro","ananavarro","Fri Mar 23 13:37:02 +0000 2018","7192","1845","English","Twitter for iPad","Tweet","","1","0",0
"9805","9805","977210042247245824","My plane from Miami to DCA is filled with countless people -friends and strangers- leaving the warmth to go support our local #MDstrong kids at #marchforourlives. https://t.co/XmWPeliBZL","Ana Navarro","ananavarro","Fri Mar 23 15:46:44 +0000 2018","30088","5552","English","Twitter for iPad","Tweet","Photo","0","2",0
